HoV,CAOLH_SumFlow,CAORH_SumFlow,LAOLH_SumFlow,LAORH_SumFlow,MIXP,AMBP,AMBT,R600_HD,R610_HS1,R611_HS1,R612_HS1,R613_HS1,R620_HS1,R620_HS2,R620_HS3,R621_HS1,R621_HS2,R621_HS3
CGAN_ASD691,218.12703,234.36314,144.57297,136.40938,2537.7996,102950.98,301.27222,157.49582,125.55457,126.54106,115.33324,117.320114,75.37098,38.113068,113.04086,75.132416,38.103603,112.93936
CGAN_ASD692,262.23764,274.0465,167.1716,158.32584,3374.1028,102264.914,299.97906,156.76338,123.90666,129.92874,114.77817,118.876915,75.12152,37.985233,113.03356,74.97556,37.97955,113.03039
CGAN_ASD693,188.85777,201.70381,118.194916,118.29383,1780.014,100969.61,298.7073,155.16084,126.721504,130.40762,115.913925,117.8938,78.81929,38.970932,113.035225,77.84907,38.92027,112.947845
CGAN_ASD694,230.56653,239.53319,143.83826,141.62466,2681.0708,102717.4,298.2638,155.10086,123.66963,128.16096,113.53009,115.487175,78.88075,38.999542,113.00727,77.9344,38.963684,113.00258
CGAN_ASD695,269.45544,278.38828,166.61984,163.14159,3389.4573,100701.45,294.81158,153.68088,127.42919,133.33987,116.13481,118.47211,78.9219,38.99749,112.980286,77.86609,38.9486,113.006744
CGAN_ASD696,193.55878,204.95927,116.793724,117.27074,1595.185,100048.484,294.32645,155.78691,142.97787,150.4383,125.40231,127.517395,74.74925,37.969204,113.06853,74.94325,37.959232,112.89691
CGAN_ASD697,229.1873,244.12819,146.77269,138.04106,2704.2817,100266.086,299.52786,154.29063,142.45653,151.9065,126.89497,130.82579,74.95019,37.941177,113.08333,74.95987,37.97416,112.97162
CGAN_ASD698,265.59805,279.79837,168.03596,159.54773,3442.4932,102016.82,298.76562,154.77068,140.70439,150.97311,125.88233,129.71838,75.098434,37.992737,113.04933,75.03097,37.998436,113.00464
CGAN_ASD699,189.73811,200.5334,118.90841,115.96162,1732.1205,100701.86,297.20862,155.25702,141.76344,149.2936,125.75484,128.42776,78.92783,38.98453,113.01856,77.919235,38.979786,112.98516
CGAN_ASD700,239.81525,252.35559,143.87303,145.01535,2649.9211,100168.52,292.58554,154.58716,143.78447,150.40587,125.98822,127.05306,78.94423,39.014694,113.0541,77.9969,39.02873,112.93615
CGAN_ASD701,271.5489,282.10153,172.18158,162.30336,3531.1482,100504.6,297.59167,153.49057,141.05533,150.03546,126.06616,129.24918,79.27752,39.044937,112.99558,78.11685,39.071663,113.03374
CGAN_ASD702,188.24487,202.69878,118.061134,116.71954,1587.7153,102716.69,295.4226,158.57233,135.75256,141.14786,120.61439,123.214424,75.12641,38.074192,113.000725,75.1163,38.04773,112.94627
CGAN_ASD703,227.27286,241.45189,141.62675,138.25359,2467.5278,100379.58,296.34854,157.17735,136.93326,143.76924,122.237,125.02814,74.90895,37.950264,113.08734,74.94688,37.968735,112.923065
CGAN_ASD704,263.96066,275.9856,165.01506,158.80211,3265.6948,102730.38,296.7555,157.33716,134.50804,142.53453,120.911224,124.35304,75.16264,38.004833,113.041885,75.06823,38.01607,112.99643
CGAN_ASD705,190.42421,203.12807,119.70991,117.71873,1707.366,102479.7,299.6469,156.48454,133.87573,139.62944,121.42734,123.65413,78.90396,38.991013,113.0111,77.91432,38.94713,112.97795
CGAN_ASD706,237.45818,251.85286,141.93982,145.21516,2580.3086,99720.51,291.93484,155.03357,139.93065,145.11713,123.10795,123.84723,78.867035,39.015514,113.0595,77.9341,38.99774,112.90427
CGAN_ASD707,270.61697,283.87976,166.35593,164.18124,3363.166,100456.836,293.97604,154.86998,137.69653,144.03372,122.68904,124.19529,78.975746,39.02857,113.018974,77.93767,39.00549,112.95692
CGAN_ASD708,186.04485,190.12567,112.8731,112.59082,1540.0433,100753.055,293.88525,156.20892,120.28632,123.342445,110.57774,112.27495,74.776535,37.882988,113.05989,74.79779,37.912743,112.94182
CGAN_ASD709,223.91928,231.17545,138.09329,136.85753,2301.958,101216.69,294.67767,159.43753,116.28439,118.820076,108.33322,111.01147,74.87169,37.917793,113.039116,74.78635,37.904156,112.96203
CGAN_ASD710,257.34067,270.0238,162.67456,158.09138,3179.3076,101733.08,298.557,159.6407,114.33172,116.99835,108.12107,111.403046,75.0019,37.974655,113.03911,74.85709,37.93189,112.98737
CGAN_ASD711,193.16158,201.56244,116.483406,120.343056,1790.868,100809.13,294.57178,154.22087,120.604805,123.31555,110.229256,111.77417,78.541565,38.92161,113.03243,77.69174,38.858215,112.94835
CGAN_ASD712,230.10054,242.00325,143.78596,143.33675,2654.5085,101113.4,298.27747,155.34656,117.381645,119.7004,109.5591,111.328514,78.62834,38.94985,113.00737,77.69726,38.874306,112.960266
CGAN_ASD713,268.23773,273.1056,163.35341,162.1589,3264.725,102161.13,293.70322,154.52742,118.2208,122.79189,108.974915,111.17339,78.735054,38.98256,112.96703,77.82715,38.90536,113.02344
CGAN_ASD714,194.1727,204.0641,119.78114,118.78166,1631.685,102565.53,294.00577,158.63829,133.56781,139.45618,118.87923,121.27541,74.82079,37.97992,112.9979,74.89584,37.962486,112.95296
CGAN_ASD715,226.5895,241.71579,147.70099,137.7394,2697.333,101404.07,301.0594,156.26031,134.1007,140.53952,121.511734,125.49377,75.05477,37.96453,113.06861,74.9544,37.994938,112.99502
CGAN_ASD716,263.46054,277.25742,161.80954,160.57564,3193.8965,101422.484,295.21686,157.41316,133.93893,141.3687,120.74594,123.084274,74.92524,37.981396,113.05136,74.91714,37.947853,112.94177
CGAN_ASD717,192.30835,201.91373,121.38719,117.50654,1711.5377,102598.89,300.39145,156.5245,131.14708,137.14148,120.408104,122.63764,79.19263,39.06884,112.985596,78.1232,39.020775,113.016655
CGAN_ASD718,230.17993,242.2948,146.82675,141.41714,2758.7239,102430.9,300.6236,155.20247,131.18391,136.64626,119.1944,121.29123,78.968605,39.02056,113.024506,77.99765,39.010406,112.99592
CGAN_ASD719,269.18286,279.59262,170.1599,162.2573,3472.7463,100834.1,297.9281,154.21051,133.56036,140.83893,121.06472,123.93882,79.14896,39.030796,112.98998,78.03203,39.026245,113.022934
CGAN_ASD720,192.86194,203.34723,118.54051,118.78929,1592.1644,101705.58,293.46338,159.843,129.58101,133.66827,116.03397,118.1108,74.804756,37.955437,113.03413,74.89464,37.95831,112.92633
CGAN_ASD721,226.31944,243.34853,147.43686,139.62396,2657.156,101861.91,300.77283,158.60422,129.4653,133.12053,118.319,121.49784,75.14675,38.007923,113.07027,74.974884,38.021927,112.97025
CGAN_ASD722,265.6925,280.42505,170.89758,160.9369,3469.121,102708.21,301.0639,157.97179,127.48664,133.537,117.351906,121.43547,75.095856,37.982056,113.04407,74.951126,37.98843,113.02529
CGAN_ASD723,199.97545,209.05763,121.48374,123.97339,1892.5055,102527.65,294.17734,157.00183,129.80923,134.5202,116.316986,117.96837,78.6789,38.93101,113.03115,77.787384,38.915215,112.970604
CGAN_ASD724,235.16273,243.8291,146.00368,143.92308,2692.9272,102987.55,296.73108,156.55319,127.909775,133.23006,116.08986,118.120995,78.871704,38.98579,113.004234,77.91502,38.965935,113.00792
CGAN_ASD725,272.1118,279.87823,169.42879,163.84332,3442.711,101676.03,295.99756,154.85092,129.20073,135.8871,117.44087,120.06344,79.02843,39.01401,112.97869,77.98575,38.99476,113.032684
CGAN_ASD726,192.08617,203.66997,118.3138,119.101395,1556.5894,101330.89,293.38214,160.84015,129.00978,132.70741,115.65934,117.63932,74.719955,37.940025,113.039925,74.82954,37.93452,112.91333
CGAN_ASD727,226.11174,244.30258,147.369,140.18831,2611.3528,101126.77,300.63885,160.11609,128.59286,131.79236,117.732285,120.96252,74.975815,37.96527,113.084404,74.82111,37.97247,112.951744
CGAN_ASD728,265.89737,276.5836,165.635,161.07559,3194.96,102532.46,295.80313,160.4246,127.19179,133.09926,116.13395,119.490906,75.062805,37.968525,113.025826,74.94801,37.972313,113.0018
CGAN_ASD729,194.0902,204.78065,118.64325,120.234146,1740.3906,99733.94,293.6511,156.17935,133.22011,137.86682,118.81133,120.738434,78.80786,38.958534,113.04735,77.8695,38.94333,112.94449
CGAN_ASD730,232.29132,242.65257,145.44554,143.34114,2651.7095,102940.59,297.89343,157.5822,126.61096,131.12453,115.50336,117.36092,78.84389,38.98945,113.01094,77.90116,38.962673,112.993774
CGAN_ASD731,271.29504,280.5973,167.40897,164.59091,3341.0186,100917.29,293.73535,155.8626,130.18745,136.08969,117.792404,119.863235,78.83856,38.98318,112.98347,77.82421,38.94291,113.00238
CGAN_ASD732,189.26672,202.38358,123.632385,114.31504,1721.445,102773.29,300.0016,153.99805,146.60097,154.31139,129.26532,132.85104,75.798386,38.25409,112.95611,75.52115,38.22254,113.01435
CGAN_ASD733,235.5393,245.73827,142.25876,141.61699,2468.71,102425.68,293.38803,156.74416,145.6699,154.27615,127.207306,129.69067,75.03853,37.999184,113.06617,75.1221,38.027206,112.94111
CGAN_ASD734,268.6397,285.25012,162.15315,163.83833,3242.5908,101317.586,293.81824,156.30107,145.98709,155.51659,128.43927,129.91783,74.91265,38.01782,113.075,75.008736,37.978462,112.892685
CGAN_ASD735,193.4662,203.87575,120.60252,117.37224,1770.2587,100009.41,295.56006,155.29942,146.48474,154.83194,128.57764,131.38164,79.035255,38.990715,113.024796,77.99255,39.015446,112.98976
CGAN_ASD736,242.64378,252.55244,147.47037,145.29231,2723.2302,100871.3,293.3147,155.12456,145.69673,153.9441,127.515144,129.5313,79.13737,39.02147,113.03263,78.11328,39.069237,112.98908
CGAN_ASD737,279.34265,285.75644,171.60022,165.89813,3496.1926,103185.37,293.46426,155.91167,142.74957,152.53865,125.90911,128.59244,79.145744,39.008636,112.97944,78.05104,39.049374,113.05739
CGAN_ASD738,187.1508,202.25957,122.25457,116.45443,1658.6193,101601.97,298.92746,157.81277,133.8134,137.02698,120.66375,123.51416,75.36965,38.115704,113.01111,75.1313,38.078197,112.95071
CGAN_ASD739,228.0272,241.28268,146.66966,139.40459,2582.0708,102961.83,298.4071,159.0811,132.38031,137.14117,119.767624,123.01452,75.18365,38.000347,113.04241,75.000694,38.031445,112.99718
CGAN_ASD740,265.8,279.6669,165.1253,161.93343,3259.1975,101314.34,296.1996,158.41743,132.3522,139.50711,119.99671,122.846924,74.95674,37.971676,113.04542,74.909515,37.949615,112.9637
CGAN_ASD741,192.91206,202.26413,121.91685,118.045654,1693.959,102596.08,300.27914,157.42313,129.63931,135.19876,119.529144,121.68643,79.26607,39.08443,112.98364,78.17389,39.036484,113.01941
CGAN_ASD742,232.26643,245.505,147.94307,143.04245,2739.085,101175.47,299.5896,156.01465,131.784,137.02281,119.73256,121.98437,79.031044,39.019424,113.02175,77.99834,39.009796,112.98422
CGAN_ASD743,269.19324,280.89767,171.37953,163.45212,3514.0613,101963.79,299.87408,155.23552,130.47287,136.76375,119.15674,121.71892,79.08234,39.039665,112.99202,78.03035,39.023624,113.02128
CGAN_ASD744,188.23528,204.96048,123.5368,117.57722,1742.6245,100942.266,299.97537,157.25429,132.7782,135.55042,120.06064,122.888336,75.43853,38.14274,113.02601,75.202515,38.102673,112.94079
CGAN_ASD745,227.103,242.0533,147.09656,139.28409,2615.2515,102105.98,299.61194,158.73581,131.37271,135.96172,119.4236,122.781815,75.10881,37.98482,113.05599,74.95063,38.00934,112.98651
CGAN_ASD746,266.94818,277.4793,167.87471,160.77538,3319.5046,102648.164,297.2458,158.40234,129.94266,137.23169,118.388275,122.24168,75.090546,37.968727,113.02085,74.96479,37.978214,113.02824
CGAN_ASD747,190.29709,203.95238,119.47492,118.66591,1734.091,100379.68,298.2956,156.30493,132.8276,137.59819,120.25769,122.508545,78.86072,38.974277,113.02661,77.86012,38.935093,112.95204
CGAN_ASD748,235.40611,245.27675,146.32123,143.54742,2674.9043,100845.37,296.06976,155.67099,132.06618,137.84528,119.141304,121.43349,79.00329,39.001446,113.01,77.984276,38.99526,112.997696
CGAN_ASD749,270.57224,281.40677,170.61324,163.81956,3460.6206,100723.92,297.67688,155.2265,131.4116,137.9425,119.6342,122.39483,79.149704,39.033115,112.985466,78.033165,39.021294,113.01819
CGAN_ASD750,185.63658,200.77296,121.808556,115.8572,1644.0935,101743.484,298.94995,158.30212,132.29329,135.0469,119.660805,122.40784,75.23732,38.076164,113.02105,75.01947,38.041466,112.94348
CGAN_ASD751,227.66411,240.46432,146.43259,139.10715,2575.5242,102692.62,298.31512,159.0925,130.54929,135.32175,118.53816,121.92291,75.06302,37.964184,113.04487,74.909454,37.990623,112.9958
CGAN_ASD752,265.51294,279.43668,161.12518,162.67491,3131.3735,101336.61,293.67072,159.20113,131.49963,137.65308,118.766975,120.50827,74.939,37.995724,113.05335,74.93432,37.953182,112.91638
CGAN_ASD753,195.23967,204.15794,119.539276,120.1878,1807.4728,101179.5,294.34583,155.90466,133.4535,138.7495,118.947876,120.863495,78.78376,38.95271,113.04239,77.872086,38.94801,112.968765
CGAN_ASD754,234.1583,243.89777,146.87555,143.26443,2715.3335,102281.51,297.6914,156.15134,129.74345,135.2437,117.71449,119.84908,78.9125,38.992973,113.011734,77.93681,38.980453,113.00253
CGAN_ASD755,275.2016,281.56458,168.70483,165.49608,3408.361,102441.62,292.98694,155.62923,131.32071,138.45422,118.16553,120.43692,78.8275,38.968697,112.97181,77.82132,38.942272,113.033134
CGAN_ASD756,186.1854,200.92686,120.42582,116.43405,1533.5979,103261.3,296.59796,158.69897,136.09888,140.69177,121.865906,124.4818,75.26863,38.122944,112.95554,75.122925,38.06115,112.9612
CGAN_ASD757,228.0232,243.61044,147.88187,139.52898,2645.8232,102820.28,299.6096,158.47908,135.72986,140.95222,122.141914,125.42517,75.32818,38.044895,113.056,75.12205,38.08167,112.98947
CGAN_ASD758,267.6055,281.23196,171.2196,161.04933,3465.599,101792.27,299.73404,157.0951,134.29504,143.0165,121.88452,126.32144,75.121216,37.97359,113.04047,74.99946,37.990463,113.02988
CGAN_ASD759,193.53514,203.74475,119.62586,119.05569,1770.504,100563.02,295.14908,156.16481,137.47195,143.4277,122.092514,124.23415,78.8652,38.968708,113.039085,77.91327,38.971333,112.969055
CGAN_ASD760,237.37724,245.96844,146.95767,143.70549,2678.1377,101121.91,294.95035,155.8479,135.78,142.5867,121.37044,123.74905,78.99187,38.990158,113.00967,77.97889,39.000896,113.0091
CGAN_ASD761,270.11212,282.16037,172.24701,163.57637,3525.4504,101628.25,299.5535,155.20691,133.73724,140.65761,121.34266,124.03042,79.12224,39.041916,112.99568,78.04918,39.037468,113.020744
CGAN_ASD762,186.23654,197.31158,115.82448,115.09091,1518.1814,100992.02,295.22015,159.3057,126.772964,129.7092,114.88104,117.62631,74.80941,37.9265,113.04961,74.85234,37.936943,112.93704
CGAN_ASD763,229.29584,238.76756,140.65245,139.65543,2375.048,101172.95,294.39996,159.384,126.10192,130.33463,114.7738,117.3487,74.939224,37.944798,113.0494,74.91144,37.95272,112.95069
CGAN_ASD764,265.67123,273.77554,165.48714,160.09984,3230.7896,103075.555,296.0041,159.04588,123.85201,129.62784,113.95482,117.53434,75.14892,37.983902,113.008064,74.9908,37.98347,113.03073
CGAN_ASD765,194.8573,203.43977,118.57465,121.19905,1813.2026,102548.11,295.14914,156.53578,126.39817,130.33707,114.1293,115.71387,78.69034,38.948128,113.03234,77.82501,38.91744,112.97086
CGAN_ASD766,230.79434,243.17462,146.28279,142.95872,2717.5889,101674.945,299.74683,155.92787,124.78554,128.76926,114.93187,116.99055,78.945015,39.01113,113.0145,77.94298,38.97409,112.980965
CGAN_ASD767,273.5405,279.58087,167.0884,164.86209,3383.6494,102038.055,293.28516,154.78886,126.33883,132.45615,114.81132,117.006195,78.821495,38.97818,112.9689,77.84044,38.9335,113.02946
CGAN_ASD768,190.56676,202.50034,120.733025,115.04673,1618.3271,102826.41,297.67615,156.46025,143.25339,149.99596,126.41137,129.74106,75.51377,38.158382,112.98554,75.32804,38.143997,112.99286
CGAN_ASD769,234.0322,244.98706,146.93106,139.70993,2621.6653,102459.67,296.89154,156.51779,141.95345,150.69974,125.60192,129.29099,75.12887,37.973274,113.053925,75.09976,38.03574,112.997734
CGAN_ASD770,270.39615,282.5671,169.40685,161.82153,3424.2986,103151.836,297.32275,156.57433,140.19768,149.96315,125.11173,128.83551,75.13124,37.991467,113.03454,75.054016,38.014305,113.01844
CGAN_ASD771,192.66286,205.24461,121.955666,117.79825,1702.4391,102561.07,300.3894,156.54482,139.24911,146.62497,125.654564,128.2718,78.94241,39.007175,112.98622,77.92969,38.9594,113.00099
CGAN_ASD772,242.06032,255.10632,145.38303,146.59856,2666.204,100041.79,292.49347,155.40668,144.09795,150.54173,126.25678,127.291985,78.93201,39.012478,113.053474,77.990944,39.02783,112.93353
CGAN_ASD773,278.9103,286.87064,170.01309,166.8074,3444.5564,102803.19,292.6557,156.33734,140.59386,149.08958,124.26997,126.32864,78.96934,38.993034,112.98899,77.938065,39.007584,113.02413
CGAN_ASD774,192.44926,203.73784,117.68106,116.596306,1534.6633,100382.42,294.33255,158.35333,137.60194,143.17339,121.430405,123.88645,74.8779,37.96804,113.07143,74.985855,37.98613,112.90109
CGAN_ASD775,227.65746,241.23607,145.94156,138.79997,2539.8662,103488.1,297.66522,159.4285,135.59795,140.69307,121.37401,124.470184,75.31488,38.035286,113.04938,75.119545,38.081097,112.98704
CGAN_ASD776,267.71948,279.61374,161.99855,162.2988,3111.5676,102972.59,292.97357,159.81218,135.16646,141.95587,120.53135,122.567535,75.062706,38.01144,113.04554,75.04653,38.005955,112.94162
CGAN_ASD777,193.17012,203.39175,119.2375,118.95465,1763.4746,101050.84,294.66568,156.48894,137.70488,143.66791,121.86948,123.94578,78.89654,38.974678,113.045555,77.943405,38.982906,112.96614
CGAN_ASD778,235.56519,244.94623,146.62177,143.20656,2670.8809,101875.7,295.62787,156.44205,135.32222,141.95723,120.958595,123.27516,79.02345,39.002846,113.0141,78.006744,39.012375,113.00477
CGAN_ASD779,270.42453,280.69705,170.84409,163.12645,3461.4846,101605.33,297.43948,155.57736,134.65718,142.03056,121.451454,124.21304,79.17577,39.04113,112.99204,78.07751,39.045143,113.02587
CGAN_ASD780,176.8937,190.98886,114.95775,113.869865,1498.0931,101919.03,296.6084,158.72357,118.38567,118.20043,110.079056,112.04026,75.19841,38.06635,113.00826,75.02322,38.009117,112.919754
CGAN_ASD781,224.46301,234.37706,140.3903,138.81812,2347.62,101296.87,295.56815,160.96512,116.08816,117.78757,108.51207,111.25856,74.80701,37.91024,113.04021,74.726204,37.888393,112.96412
CGAN_ASD782,259.96704,277.28635,166.33348,160.78423,3315.8474,101918.23,301.06494,160.41214,114.56346,116.13448,108.55099,111.83964,74.95867,37.985867,113.06637,74.78309,37.934097,112.97042
CGAN_ASD783,191.8183,201.7633,121.24424,120.30666,1791.2997,101407.92,299.43466,157.53694,115.843376,117.32136,109.42864,110.78784,79.10279,39.051693,113.023705,78.05596,38.99346,112.9715
CGAN_ASD784,236.9904,246.04445,143.36261,145.19598,2589.656,100507.164,292.90817,154.84941,120.641685,124.36133,110.55068,112.42746,78.56986,38.936234,113.00152,77.741455,38.868687,112.97223
CGAN_ASD785,269.03827,279.0767,164.50433,164.50412,3275.7466,101040.695,293.06757,155.108,119.442215,123.38066,110.16808,111.93967,78.58429,38.961555,112.982475,77.71448,38.865273,112.977585
CGAN_ASD786,194.72594,204.58202,121.32944,117.23922,1665.6915,100410.016,296.19064,157.3241,135.17725,141.16194,120.59502,124.11083,74.89381,37.944798,113.05032,74.94844,37.965805,112.953995
CGAN_ASD787,231.9978,243.13477,145.92839,139.9062,2564.2024,101377.31,296.9796,157.98462,134.09824,140.90315,120.66298,124.26892,74.99265,37.937145,113.05551,74.95306,37.976643,112.985596
CGAN_ASD788,267.94653,280.79202,171.5179,161.1062,3468.5664,103501.48,300.061,157.80725,131.86479,139.30246,120.041,124.323074,75.15268,37.983746,113.02912,75.00444,38.009132,113.04745
CGAN_ASD789,190.86353,203.24474,119.825226,118.35374,1723.5735,101820.48,299.16107,156.69633,132.70412,137.96704,120.524765,122.732025,78.74995,38.95331,113.014534,77.7991,38.908737,112.97202
CGAN_ASD790,234.73946,245.27188,147.46808,143.24359,2708.978,101175.5,297.3289,155.9813,133.49654,139.52872,120.443695,122.75967,78.996635,38.999264,113.01456,77.97481,39.0009,112.999306
CGAN_ASD791,273.1489,281.83887,169.86115,164.4251,3429.7988,100976.21,294.88116,155.18147,134.25497,141.4848,120.92793,123.41054,78.97922,38.995983,112.98239,77.91778,38.98594,113.024826
CGAN_ASD792,182.93544,197.99135,119.14423,115.9477,1485.8531,102990.8,296.48254,159.77994,130.61229,133.5646,118.468185,120.99368,75.195915,38.081398,112.96298,75.03354,38.02219,112.95279
